Wavelength	ewt_exp00120.asd	ewt_exp00121.asd	ewt_exp00122.asd	ewt_exp00123.asd	ewt_exp00124.asd	ewt_exp00125.asd	ewt_exp00126.asd	ewt_exp00127.asd	ewt_exp00128.asd	ewt_exp00129.asd	ewt_exp00130.asd	ewt_exp00131.asd	ewt_exp00132.asd	ewt_exp00133.asd	ewt_exp00134.asd	ewt_exp00135.asd	ewt_exp00136.asd	ewt_exp00137.asd	ewt_exp00138.asd	ewt_exp00139.asd	ewt_exp00140.asd	ewt_exp00141.asd	ewt_exp00142.asd	ewt_exp00143.asd	ewt_exp00144.asd	ewt_exp00145.asd	ewt_exp00146.asd	ewt_exp00147.asd	ewt_exp00148.asd	ewt_exp00149.asd	ewt_exp00150.asd	ewt_exp00151.asd	ewt_exp00152.asd	ewt_exp00153.asd	ewt_exp00154.asd	ewt_exp00155.asd	ewt_exp00156.asd	ewt_exp00157.asd	ewt_exp00158.asd	ewt_exp00159.asd
607	5.67980934090505E-02	5.66459536824493E-02	5.64147718833901E-02	5.61563578732133E-02	0.055141781569809	5.40729194482514E-02	5.34992593784964E-02	5.07989247282575E-02	5.34405793725189E-02	5.57158387320138E-02	5.56229353381332E-02	5.65501297844361E-02	0.05588522330442	5.65747118281985E-02	5.64332322727314E-02	5.62218937785117E-02	5.58252752127992E-02	5.54739068091147E-02	5.52290660541903E-02	5.50022115544944E-02	0.054454027843071	5.42789990742983E-02	5.43395579009247E-02	5.45181701350169E-02	5.45931333593676E-02	5.43198292595412E-02	5.41277015078317E-02	5.40443528678031E-02	5.37057992462507E-02	5.36871024599906E-02	5.38127248635422E-02	5.39163854087834E-02	5.41457909710857E-02	5.40520953336316E-02	5.33256208287891E-02	5.29273948167303E-02	5.27983840425018E-02	5.28173523006338E-02	5.29272876101721E-02	 5.28886813328607E-02 
608	5.65708748304583E-02	5.64228739134214E-02	5.61961485904465E-02	5.59282354384023E-02	5.49320838184424E-02	0.053867378426424	5.32703412227703E-02	5.05516557690756E-02	5.32072207639876E-02	5.54991320950733E-02	0.055389316288636	5.63325251459859E-02	5.56470253455936E-02	5.63517493682173E-02	5.62114360315272E-02	0.055986005856321	5.55933547735355E-02	5.52524795868314E-02	5.50021613191529E-02	5.47864382226813E-02	5.42580168237333E-02	0.054059997705024	5.41268028641005E-02	5.43043945395554E-02	5.43750438291721E-02	5.41035155166843E-02	5.39091376314968E-02	5.38313582398192E-02	5.34773314652154E-02	5.34813523642334E-02	5.35799494812412E-02	5.37037666143491E-02	5.39308875898412E-02	5.38363817264274E-02	5.31141767217363E-02	5.27041392411659E-02	5.25850226048518E-02	5.26204679106774E-02	5.27148960858583E-02	 5.26915355742257E-02 
609	5.63248410195296E-02	5.61869130365522E-02	5.59718314477896E-02	5.56902333243668E-02	5.47140346024349E-02	5.36374347666352E-02	5.30402832305848E-02	5.03055649625266E-02	5.29686249704881E-02	5.52523635805628E-02	0.055158427192862	5.61031718964029E-02	5.53832697248688E-02	5.61231344795151E-02	0.055981683844285	5.57438014132479E-02	5.53437378304475E-02	5.50203203845397E-02	0.054761891192294	5.45517271474455E-02	5.40469222243441E-02	5.38159398994016E-02	5.39042164078477E-02	0.054076308185231	5.41394096477758E-02	5.38672024055522E-02	5.36658628351846E-02	5.36001590767065E-02	5.32411086368952E-02	5.32707023805341E-02	5.33443959608187E-02	5.34790106012888E-02	5.36947804919799E-02	5.36078354305824E-02	5.28947506028893E-02	5.24732499206145E-02	5.23663722611598E-02	5.24186731676604E-02	5.24975653505211E-02	 5.24646626589889E-02 
610	5.60747541080248E-02	5.59413437173713E-02	5.57233320009442E-02	5.54602809309707E-02	5.44596853589951E-02	5.33874512508993E-02	5.28226250990087E-02	5.00611934821667E-02	5.27334668996056E-02	5.49873484107333E-02	5.49265171274763E-02	5.58484651109642E-02	5.51336625882676E-02	0.05587554980645	5.57177012071238E-02	5.54987977325238E-02	5.50951586189882E-02	5.47815515557829E-02	5.45246153959964E-02	5.42945833011644E-02	5.37929577756141E-02	5.35765050703915E-02	5.36681224717255E-02	0.053828054167436	5.38826786302417E-02	5.36165397383735E-02	5.34249114741149E-02	5.33617292680122E-02	5.30425617078869E-02	0.053046794715584	5.31480523250346E-02	5.32608886844626E-02	5.34593401052982E-02	5.33796491447073E-02	0.052668861237393	5.22735814972694E-02	5.21592100469999E-02	5.21846677218823E-02	0.052265848863635	 5.22309294418889E-02 
611	5.58546361965647E-02	5.57116638275838E-02	0.055499078647297	0.055237018523035	5.42439811307099E-02	5.31846912340279E-02	5.25936410286287E-02	4.98389524877709E-02	5.25123660403582E-02	5.47686432743467E-02	5.46953922770939E-02	5.56077926379384E-02	5.49083463599335E-02	5.56222748996988E-02	5.54799042353537E-02	5.52665050151655E-02	5.48776846575829E-02	5.45496039779092E-02	5.43019399754776E-02	5.40712246621756E-02	5.35643869392529E-02	5.33581677557419E-02	5.34402471982079E-02	5.36195576977501E-02	5.36750594460473E-02	5.34051340615757E-02	5.32028229579189E-02	5.31401732341089E-02	5.28202917647938E-02	5.28300768621962E-02	5.29393651105546E-02	5.30515880703225E-02	5.32683856260203E-02	5.31585409254601E-02	5.24652126101262E-02	5.20590984523036E-02	5.19688554220668E-02	5.19849912827859E-02	5.20754865108632E-02	 5.20374738822554E-02 
612	5.56618166837818E-02	5.55204994353966E-02	5.53017373999074E-02	5.50324265220984E-02	0.054048096860272	5.30009308848644E-02	5.23798579262882E-02	4.96174504065894E-02	5.22972611041036E-02	5.45674096909209E-02	5.44773705551429E-02	5.53897614187338E-02	5.47044893704292E-02	5.53994625766662E-02	5.52677086652405E-02	5.50507289570921E-02	5.46693578036735E-02	5.43341343751439E-02	5.40943566544119E-02	5.38701325766855E-02	0.053362589137404	0.053162133087162	5.32355789446076E-02	5.34343800160022E-02	5.34813794652746E-02	5.32162725565275E-02	5.30067824212368E-02	5.29389810844361E-02	5.26093603509193E-02	5.26257794388477E-02	5.27406472540609E-02	5.28474916737628E-02	5.30806369835867E-02	5.29587232737505E-02	5.22707889954892E-02	5.18555129371845E-02	5.17768550907796E-02	5.17994580881819E-02	5.19062654330724E-02	 5.18582076414001E-02 
613	5.54870750073697E-02	5.53646368529104E-02	5.51261327696204E-02	5.48518780907972E-02	0.053853323959571	5.28082141242044E-02	5.21965409028651E-02	0.04938583320184	5.20867523500956E-02	5.43615034776672E-02	5.42802043879887E-02	5.51950500401128E-02	5.45112238611365E-02	5.52180901796587E-02	5.50704373646853E-02	5.48520069844095E-02	5.44594084795843E-02	5.41411469424692E-02	5.38981870916221E-02	5.36799950482969E-02	5.31808275891103E-02	5.29816408556353E-02	5.30562788668538E-02	5.32546471817791E-02	5.32798859235939E-02	5.30333827165588E-02	5.28332749386264E-02	5.27564312419661E-02	5.24336016106667E-02	5.24383594189683E-02	5.25639550552323E-02	5.26505759837365E-02	5.28747787644783E-02	5.27850222908026E-02	5.20804150159236E-02	5.16804785322151E-02	5.15771330020418E-02	5.16112995412503E-02	5.17361829860678E-02	 5.16742045586402E-02 
614	5.53153399472197E-02	0.055168179496918	0.05496195769845	5.46797772641374E-02	5.36638316469224E-02	5.26005680544973E-02	5.20145622400117E-02	4.91654673226297E-02	5.19025321894615E-02	5.41711135245993E-02	5.40936835535952E-02	5.50112095951309E-02	0.054291254919617	5.50099840235513E-02	0.054859789818098	5.46618090152388E-02	5.42829821607429E-02	5.39700327894958E-02	5.36978016771645E-02	5.35106297198312E-02	5.30097657315937E-02	5.27884946379329E-02	5.28683023632535E-02	0.053078581529585	5.31148527239537E-02	5.28586551004348E-02	5.26502395285893E-02	5.25797761511221E-02	5.22586333783757E-02	5.22761158610381E-02	5.23673970880644E-02	5.24799863787347E-02	5.27062980429356E-02	5.26145737267945E-02	5.19227324732788E-02	5.15089155611661E-02	5.13999965488862E-02	5.14342741401855E-02	5.15539988675675E-02	 5.15066452193041E-02 
615	5.51487548605469E-02	5.49919505917607E-02	5.47911897948722E-02	5.45229663572167E-02	5.35059020854825E-02	0.052423041089605	5.18437617867991E-02	4.89990388334926E-02	0.051735940179919	5.40104936196102E-02	5.39431379409411E-02	5.48516004923292E-02	5.41264130024927E-02	5.48357846718086E-02	0.054701596110051	5.45126732505661E-02	5.41225679658981E-02	5.38086884688277E-02	5.35294133919743E-02	5.33533453699488E-02	5.28548283461741E-02	5.26332053878035E-02	5.27127245193491E-02	5.29210928296618E-02	5.29747253612148E-02	5.27087227128671E-02	5.24982540446182E-02	5.24433367435894E-02	5.21088351666376E-02	5.21254465402871E-02	5.22047665251033E-02	5.23278265723664E-02	5.25677273412209E-02	5.24643428666586E-02	5.17852745923278E-02	5.13614834485219E-02	5.12615056644254E-02	5.12824197517405E-02	5.14060387877086E-02	 5.13536812294036E-02 
616	5.49944712585087E-02	5.48521116415835E-02	5.46238356522388E-02	5.43834932471827E-02	5.33794088472913E-02	0.052285948192503	5.16939385480284E-02	4.88905737950265E-02	5.15902058798408E-02	5.38839048929504E-02	5.38190550409859E-02	0.054713225684009	5.40274955558483E-02	5.47123754424248E-02	5.46009197969229E-02	0.054401142281093	5.39811784738084E-02	5.36605264404782E-02	5.33984043580166E-02	5.32128608267124E-02	5.27184568694646E-02	5.25212392309269E-02	5.25967836735525E-02	5.27878243892215E-02	5.28512183084722E-02	5.25851300100293E-02	5.23793618004739E-02	0.052341899927078	5.19874805917275E-02	5.19853536293514E-02	5.20909598860558E-02	5.21944713803695E-02	5.24496621655649E-02	5.23384444263763E-02	5.16558956766238E-02	5.12390306214946E-02	5.11502634413211E-02	5.11599224698384E-02	5.12935482785511E-02	 5.12201572148502E-02 
617	5.48685305572665E-02	0.054713770190376	5.45083172468574E-02	5.42588650056346E-02	5.32509021901199E-02	5.21582398249503E-02	5.15779377252412E-02	4.87973040542378E-02	5.14832873132251E-02	5.37837866587012E-02	5.36641821135699E-02	5.45713125482164E-02	5.39211627497309E-02	5.46071916820797E-02	5.44890975097397E-02	5.42785328680913E-02	5.38884251166342E-02	5.35483836973563E-02	5.32714226427785E-02	5.31119899344568E-02	5.26002279141129E-02	5.24039733720822E-02	5.24876050429753E-02	5.26738945512758E-02	5.27386716127872E-02	5.24719090348469E-02	5.22474292632088E-02	5.22209743959884E-02	5.18723870711502E-02	0.051869067616757	5.19977897957696E-02	5.20908758825208E-02	5.23374809209009E-02	5.22269329416068E-02	5.15181642404645E-02	0.051117233612104	0.05101583867881	5.10590150823992E-02	5.11607443333676E-02	 5.11202976411643E-02 
618	5.47211199738307E-02	5.45735465659169E-02	5.43709481801372E-02	5.41162353295371E-02	5.31232198550873E-02	5.20285435990253E-02	5.14548490119231E-02	4.86842253640086E-02	5.13839762244278E-02	5.36824922992118E-02	5.35483840783769E-02	5.44424098613875E-02	5.37860242497595E-02	5.45018061730881E-02	5.43684773858926E-02	5.41480819094755E-02	5.37785397116192E-02	5.34509272027136E-02	5.31737928661392E-02	5.30049743071736E-02	5.24787663490794E-02	5.22757649284553E-02	5.23822076193889E-02	5.25617566305257E-02	5.25992913372505E-02	0.052335809388952	5.21345083515902E-02	5.20788362249865E-02	0.05176722617193	0.051774432421646	5.18763812824846E-02	0.051974838546221	5.22145386484246E-02	5.21008765587572E-02	5.14027577412177E-02	5.10135669688243E-02	5.09055917530015E-02	5.09625808271571E-02	5.10430115476561E-02	 5.10089591087452E-02 
619	5.45838340999472E-02	5.44491982102631E-02	5.42279945001619E-02	5.39852532823398E-02	0.053001786164593	5.19089351614699E-02	0.051323590243762	4.85680223180598E-02	5.12850247749694E-02	5.35774145647467E-02	5.34668201464681E-02	5.43386208677532E-02	5.36434418074929E-02	5.43940204275169E-02	5.42510133048019E-02	5.40309756192843E-02	5.36574570768605E-02	5.33574491209655E-02	5.30906523953066E-02	5.28846708187296E-02	5.23606515611689E-02	0.052154350375986	5.22756608347618E-02	0.052452503022496	5.24666799897504E-02	5.22023784289773E-02	5.20358326826709E-02	5.19487243957723E-02	5.16672227480392E-02	5.16866840617401E-02	5.17461816647855E-02	5.18616751120426E-02	5.20995354494823E-02	5.19827817430604E-02	5.13127306732687E-02	0.050928032706307	5.08217860822747E-02	5.08665714518674E-02	5.09469082470482E-02	 5.09022514582992E-02 
620	5.45178934089566E-02	5.43668648041895E-02	5.41318555277059E-02	5.39178046875288E-02	5.28956514809186E-02	5.18209063532433E-02	5.12022746852762E-02	4.84888550827479E-02	0.051188798702835	5.34778943267759E-02	5.33816288874456E-02	5.42666544249484E-02	5.35379122840675E-02	5.42909952432037E-02	5.41550119955287E-02	5.39545885670473E-02	5.35621476812377E-02	5.32619488017176E-02	5.29922001339306E-02	5.27645937783372E-02	0.052264841767407	5.20685113735456E-02	5.21668224541676E-02	5.23560311595695E-02	5.24032936640989E-02	5.21225596415838E-02	5.19336193283513E-02	5.18780650979195E-02	5.15662835711393E-02	5.15868234494937E-02	5.16591122914545E-02	5.17907032832659E-02	5.20256126255639E-02	5.19162606946224E-02	5.12372252594586E-02	5.08527730564025E-02	5.07481608558134E-02	5.07750263198623E-02	5.08667863386436E-02	 5.08404607521606E-02 
621	5.44429349311158E-02	5.43059842647375E-02	5.40525699350755E-02	5.38375646086162E-02	5.28314292389596E-02	5.17360845544657E-02	5.11181647757626E-02	4.84139612745442E-02	5.10914616261694E-02	0.053383757008813	5.32953881866928E-02	5.41815274854557E-02	5.34766024204623E-02	5.42014719946392E-02	5.40663256665688E-02	5.38697388268879E-02	0.053490076578294	5.31889146855036E-02	5.29177765638219E-02	5.27071186608948E-02	5.21975077421467E-02	5.19979526124082E-02	5.21089826460348E-02	5.22828221749024E-02	5.23641917763166E-02	5.20769584206823E-02	5.18670679509539E-02	5.18175055326994E-02	5.14939133125395E-02	5.15172998476645E-02	5.16177586857072E-02	5.17455057908589E-02	5.19699561740255E-02	5.18737548677852E-02	5.11672196652956E-02	5.07888658133008E-02	5.07023702400764E-02	5.07182431019961E-02	5.07943989888827E-02	 5.07873387833728E-02 
622	5.43573691402846E-02	5.42434837194926E-02	5.39906149095061E-02	5.37511761804627E-02	5.27806138194699E-02	5.16642383804618E-02	5.10710163841307E-02	4.83427329597829E-02	5.10164343908531E-02	5.33239025932529E-02	5.32210344418542E-02	5.41035536872029E-02	5.34139599274956E-02	5.41262979992571E-02	5.39937842005719E-02	5.37855795429049E-02	5.34189376575438E-02	5.31231853516391E-02	5.28633123737882E-02	5.26759429408072E-02	0.052142670640036	5.19528640635254E-02	0.052065876077758	5.22263056606089E-02	5.23256841792944E-02	5.20321658492173E-02	5.18256266834275E-02	5.17660001183009E-02	5.14533184954966E-02	5.14700254002033E-02	5.15772801623307E-02	5.17044317293055E-02	5.19175906812746E-02	5.18311408524189E-02	5.11151972831635E-02	5.07360250265392E-02	5.06607719516058E-02	5.06820143829836E-02	5.07492174806937E-02	 5.07325042832415E-02 
623	5.42865688480754E-02	5.41740039391634E-02	5.39541971740585E-02	5.36865439555841E-02	5.27209689997811E-02	5.16196447009709E-02	5.10509448866507E-02	4.82776424670365E-02	5.09774417103557E-02	5.33159665357606E-02	5.31729512521095E-02	5.40612771423555E-02	5.33213474785586E-02	5.40688831746457E-02	5.39472966582232E-02	5.37240111163123E-02	5.33400394840953E-02	5.30536891076634E-02	5.28197093663855E-02	5.26271214291301E-02	5.20899699379814E-02	5.19400880236401E-02	5.20035164621775E-02	5.21800606655077E-02	5.22752486078121E-02	5.19705608143413E-02	5.17937112406693E-02	5.17308690066486E-02	5.14378486964931E-02	5.14311493060713E-02	5.15084565402603E-02	5.16557402331667E-02	5.18649031525151E-02	5.17775649231923E-02	0.051092856522421	5.06967278770768E-02	5.06075538334774E-02	5.06484047991697E-02	5.07439655681727E-02	 5.06814290445523E-02 
624	5.43051123161503E-02	5.41748060935984E-02	5.39618291806899E-02	5.36880803557907E-02	5.27139373512959E-02	5.15989906777925E-02	5.10358535794187E-02	4.82044734697233E-02	5.09123189224937E-02	5.33013758312048E-02	5.31558290288915E-02	5.40579531108037E-02	0.053307171321307	5.40554237951264E-02	5.39222307761436E-02	0.053708326181182	5.33322041443403E-02	5.30253995964134E-02	5.27948962051828E-02	5.25806102349162E-02	5.20788250136643E-02	5.19250609575972E-02	5.19906820610746E-02	5.21558942344122E-02	5.22319526311993E-02	5.19669199652537E-02	5.17816640007887E-02	5.17146436031853E-02	5.14227747602715E-02	5.14091145719234E-02	5.15082286007904E-02	5.16412051128544E-02	0.051855411076206	5.17617161256315E-02	5.10863296312214E-02	5.06871233819131E-02	5.06027058085897E-02	5.06285840621714E-02	5.07325135730806E-02	 5.06930521623363E-02 
625	5.43502277725945E-02	0.054214492946901	5.39978106063048E-02	5.37226096675078E-02	5.27388852443455E-02	5.16044454466229E-02	5.10351213208444E-02	4.81445064999783E-02	5.08782599337044E-02	0.053287178941132	5.31570211402905E-02	5.40486042208256E-02	5.33055341145824E-02	0.054049453516024	5.39029424396745E-02	5.37122595766681E-02	5.33381336648326E-02	5.30204037774291E-02	5.27853763765379E-02	5.25635504314227E-02	5.20887201372214E-02	5.19178344317191E-02	5.19855980404311E-02	5.21510717819279E-02	5.22162671869901E-02	5.19754449058813E-02	5.17831592482611E-02	5.17044136195614E-02	5.14205614067353E-02	5.14016165623221E-02	5.15215206316668E-02	5.16437014318484E-02	5.18626271288822E-02	5.17679211652631E-02	5.10832522743191E-02	5.06830992307787E-02	5.06037820160479E-02	5.06160539614381E-02	5.07285306646531E-02	 5.07027033276923E-02 
626	5.43869308378305E-02	5.42648200965531E-02	5.40465619234931E-02	5.37617612526888E-02	0.052776599060755	0.051633823684428	5.10550765442238E-02	4.81136529383544E-02	5.08973680041684E-02	5.32856806385904E-02	5.31699119620813E-02	0.054029536103713	5.32861303418814E-02	0.054039567260583	5.38908970100038E-02	5.37195097849208E-02	5.33317958045158E-02	5.30276577289717E-02	5.27884879789195E-02	5.25829596872778E-02	0.052104652667622	5.19239960905735E-02	5.19715682895619E-02	5.21632231799157E-02	5.22334337488031E-02	5.19749815289193E-02	5.17948156387975E-02	5.17011207443066E-02	5.14370404748614E-02	5.14117358499197E-02	5.15205912157886E-02	5.16549762847643E-02	5.18686689024083E-02	0.051783660557661	0.051084853967734	5.06793566860026E-02	5.05948238774321E-02	5.06168639555039E-02	5.07450670604443E-02	 5.06864988570781E-02 
627	5.44557263825428E-02	5.43155804331674E-02	5.40981329769467E-02	5.37934514001139E-02	5.28188515058411E-02	5.16764977237299E-02	5.10937557163476E-02	0.048116142552467	0.050909462752249	0.053312407308635	5.32027587694518E-02	5.40966079422979E-02	5.33074107293778E-02	0.054073975774226	5.39283820395079E-02	5.37371372186651E-02	5.33664072102489E-02	5.30566300154492E-02	5.28013433716448E-02	5.26035051829856E-02	0.052128410083568	5.19320713257087E-02	5.19918833839502E-02	5.21925152822985E-02	5.22589860096455E-02	5.20072623561567E-02	5.18203495336652E-02	5.17381729829151E-02	5.14597358721595E-02	5.14585137955155E-02	5.15473275452949E-02	5.16951934037529E-02	5.18738486663126E-02	5.18091628133664E-02	5.11214899373305E-02	5.07167702385147E-02	5.06262881585667E-02	5.06701681104845E-02	5.07917177601264E-02	 5.07166579496575E-02 
628	5.45073646785295E-02	5.43680111776976E-02	5.41402108904986E-02	5.38305192747192E-02	5.28738391013609E-02	5.17373451809906E-02	0.051148852927969	4.81467005265886E-02	5.09346927719216E-02	5.33771248200075E-02	5.32531311348706E-02	5.41435934249701E-02	5.33686182315701E-02	0.05412699465647	5.39718020386297E-02	5.37813644548879E-02	5.34130523041981E-02	0.05311235070926	0.052856203370651	5.26520729565671E-02	5.21633471410405E-02	5.19782506144193E-02	5.20579415059803E-02	5.22447018682134E-02	5.23014840455197E-02	5.20596908013636E-02	5.18661024656766E-02	5.17926703178222E-02	5.15029918227514E-02	5.15158190769163E-02	5.16019897372562E-02	5.17263878844462E-02	5.19329736684382E-02	5.18512657071748E-02	5.11799430085956E-02	5.07562038686389E-02	5.06702818037445E-02	5.07299109499089E-02	5.08431445377693E-02	 5.07695407226433E-02 
629	5.45211243047024E-02	5.44060197788501E-02	5.41594580246579E-02	5.38645355156117E-02	5.29185170199496E-02	5.17877657812832E-02	5.11917733858317E-02	4.81685425957177E-02	5.09597940850014E-02	5.34387556228255E-02	5.32939618814927E-02	5.41512723688012E-02	5.34271909989287E-02	5.41614676844024E-02	5.39963681885232E-02	5.38301764251333E-02	5.34534425391405E-02	5.31639467451284E-02	5.29184872224881E-02	5.27018638279311E-02	5.21986866523405E-02	5.20275748782196E-02	5.21259071972535E-02	5.22899932948944E-02	5.23440661506428E-02	5.21063476930714E-02	0.051910280244122	5.18377779685311E-02	0.051549897487336	5.15532069313361E-02	5.16592966998869E-02	0.051747603120531	0.052010173040261	5.18922194264615E-02	5.12217990059488E-02	5.07850988066718E-02	5.07035331508108E-02	5.07670817830137E-02	0.050874916990273	 5.08116337260613E-02 
630	5.44957851557393E-02	5.43991757632394E-02	5.41416567570455E-02	0.053870207184919	5.29033198207135E-02	5.17702937940052E-02	5.11702278742394E-02	0.048115942742389	5.09470765324624E-02	5.34101364282851E-02	0.053275437833953	5.41633302757322E-02	5.33993751861706E-02	5.41248398242685E-02	5.39877376088071E-02	5.38282203304497E-02	5.34730038788551E-02	5.31482208366822E-02	5.28964400783858E-02	0.052682431911269	5.22112055649216E-02	5.19849751219932E-02	5.21004893056875E-02	5.22672269958324E-02	5.23492727657723E-02	5.21056518965571E-02	5.19060787099786E-02	5.18388631827923E-02	5.15572960245126E-02	5.15329448080666E-02	5.16683693943855E-02	5.17865481857603E-02	5.19927400383269E-02	5.18928472865824E-02	5.11829660779768E-02	5.08086721571431E-02	5.07013430119764E-02	5.07614246032242E-02	5.08605657077399E-02	 5.07939817241994E-02 
631	5.44992533016161E-02	5.44101643910501E-02	5.41694595183671E-02	5.38796334239829E-02	5.28939825917091E-02	0.051754994570498	5.11463317190049E-02	4.81300474427536E-02	5.09343739429036E-02	5.33931917203976E-02	5.32533526182184E-02	5.41597244447101E-02	5.33772679959083E-02	5.41176299454083E-02	5.39824183133369E-02	0.053836091333879	5.34575747008543E-02	5.31324221735839E-02	5.28878993653202E-02	5.26858446361921E-02	5.21937549387231E-02	5.19758476287722E-02	0.052088377815663	5.22442090167914E-02	5.23380230043925E-02	5.20953839743815E-02	5.19188914030684E-02	0.05183981912772	5.15570023367217E-02	5.15139681936312E-02	5.16641644163188E-02	5.18106808478215E-02	5.19855563293063E-02	0.051898297123929	5.11712876059222E-02	5.08059278456978E-02	5.06891975974589E-02	5.07515158655685E-02	5.08675787874231E-02	 0.05078293063081 
632	5.44870938644336E-02	5.43947506123744E-02	5.41806123423128E-02	5.38595443374121E-02	5.28737531048262E-02	5.17429804203235E-02	0.051125380939777	4.81255332607837E-02	5.09019438948864E-02	5.33796327383386E-02	0.05323705618938	5.41180905777754E-02	5.33569360110431E-02	5.41104249864015E-02	5.39531649514589E-02	5.38170749564296E-02	5.34093800418732E-02	5.31077930447065E-02	5.28700279611192E-02	5.26753809521853E-02	5.21476118750016E-02	5.19783038135112E-02	5.20716488488669E-02	5.22179744958527E-02	5.23076583517588E-02	5.20807085395635E-02	5.19156206102956E-02	5.18164491186276E-02	5.15268079537591E-02	5.14942616836815E-02	5.16358873259272E-02	5.17922866759742E-02	5.19760228611628E-02	5.18869698299362E-02	5.11686010066312E-02	5.07766207067852E-02	5.06667724643546E-02	5.07244857288101E-02	5.08559240685265E-02	 5.07733974917643E-02 
633	5.43949484555783E-02	0.054293680606892	5.40871796371247E-02	5.37701670024285E-02	5.28067176470486E-02	5.17124269373044E-02	5.10905556958095E-02	4.79811751421377E-02	5.08219185093803E-02	0.053328858674586	5.32159187290276E-02	5.40256005361217E-02	5.33076958327977E-02	0.054042817460482	5.38664838759331E-02	5.37228415114538E-02	5.33376717943675E-02	5.30485659904045E-02	0.052794165418481	5.25924088225414E-02	5.20822410314863E-02	5.19331987058711E-02	5.20053125918026E-02	5.21664156691459E-02	5.22534218187825E-02	5.20524482117813E-02	5.18432172863137E-02	5.17371956584343E-02	5.14400375628644E-02	5.14533566230742E-02	5.15671603965877E-02	5.17159971346458E-02	5.19227531096318E-02	5.18247158506655E-02	5.11256393108076E-02	5.07282339815002E-02	5.06270460485929E-02	5.06601234950674E-02	5.07688459729253E-02	 5.07414046224168E-02 
634	5.43147437416456E-02	5.42149060545418E-02	5.39979924179212E-02	5.36880952807459E-02	5.27221929553054E-02	5.16459578145777E-02	5.10006769662147E-02	4.78944959891651E-02	5.07500565261248E-02	5.32291710073923E-02	5.31486698939891E-02	5.39582831638781E-02	5.32372759881694E-02	5.39630663289074E-02	5.38106641345658E-02	5.36633462063126E-02	5.32496308477287E-02	5.29909675226487E-02	0.05271488115726	5.25440496933085E-02	5.20396148394854E-02	5.18808643212977E-02	5.19520109568205E-02	0.052099038175278	5.22080303608232E-02	5.19719501986568E-02	5.17483984842918E-02	5.16899021390868E-02	5.13640771865272E-02	5.13909108742943E-02	5.15060272594841E-02	5.16516889880681E-02	0.051851885351487	5.17519417765362E-02	5.10919350908528E-02	0.050671133480476	5.05781312296609E-02	5.06182212325573E-02	5.07057416636576E-02	 5.07087955692879E-02 
635	5.42122138401498E-02	5.41037705957338E-02	5.38843201592836E-02	5.35868257339255E-02	5.26085294789667E-02	5.15282493584166E-02	0.050872977968538	4.78091308148698E-02	5.06453318686178E-02	5.31069205009671E-02	5.30229915526726E-02	5.38612932482831E-02	5.31182183746577E-02	5.38399735612116E-02	5.37221390503076E-02	0.053568620527025	5.31346668106949E-02	5.28932565308248E-02	5.26121360758564E-02	5.24554760467112E-02	5.19524565110177E-02	5.17768383038769E-02	5.18597463429612E-02	5.20006183668708E-02	5.21277780461582E-02	5.18480579168988E-02	5.16294899713286E-02	0.051602046445498	5.12673465802651E-02	5.12888330052321E-02	5.14101854466187E-02	5.15469615249902E-02	5.17500166263019E-02	5.16452773039844E-02	5.10079986221218E-02	5.05727469476846E-02	5.04902259964022E-02	5.05426623520399E-02	5.06267524638998E-02	 5.06182324956861E-02 
636	5.40522698556421E-02	5.39195307462367E-02	5.37135839384023E-02	5.34347657105919E-02	5.24500086482075E-02	5.13532148472468E-02	5.07210900547949E-02	4.76593132584698E-02	0.050475914752737	5.29698511971063E-02	5.28422743737678E-02	5.36899578290434E-02	5.29392042153742E-02	5.36554844508147E-02	5.35516145520832E-02	5.33845639086121E-02	5.29808814523587E-02	5.27230420865418E-02	5.24610472155576E-02	5.22764437511111E-02	0.051775268554037	5.15982201269862E-02	5.16942592223294E-02	5.18563209089982E-02	5.19763566631026E-02	5.16920146583449E-02	5.14813123240804E-02	5.14232600757267E-02	0.051120155601128	5.11370848496644E-02	5.12466131287643E-02	5.13681104905326E-02	0.051604150033283	5.14862325765412E-02	5.08354151518622E-02	5.04183581436617E-02	5.03431206046342E-02	5.03919192294392E-02	5.04920459164978E-02	 5.04412452894232E-02 
637	5.38338561570522E-02	5.37156058043485E-02	5.34807498186914E-02	0.0532160118892	5.22240183348236E-02	5.11316348841909E-02	5.05225509932418E-02	4.74353225458383E-02	5.02660803395113E-02	5.27479566974679E-02	5.26363818534543E-02	5.34708944120948E-02	5.27441892515531E-02	5.34517692414782E-02	5.33370826724396E-02	5.31570088508276E-02	5.27735571465533E-02	5.24919473732886E-02	5.22402256986574E-02	5.20902251698407E-02	5.15551282336601E-02	5.14078493092042E-02	5.15093298195659E-02	5.16537626480312E-02	5.17581403887995E-02	5.15027118976611E-02	5.13055911477572E-02	5.12184030044889E-02	5.09324631700685E-02	5.09511791735914E-02	5.10310157435165E-02	5.11765477392203E-02	5.14122419089122E-02	0.051288301014946	5.06222370307145E-02	5.02625792669555E-02	5.01518641760131E-02	5.02031843578101E-02	0.050305552520644	 5.02527024811956E-02 
